"ID","Fecha","Sexo","Edad","Nivel_estudios","Experiencia_inversion","Intencion_ahorro","Pretest","Postest_1","Postest_2","Ansiedad","Bienestar","Intencion_compra","Necesidad_cognicion","Resiliencia","Planificacion","Confortar","Neuroticismo","Nomofobia","SARIMA_serie","ARIMA_serie","ETS_serie","GARCH_serie","VAR_serie_1","VAR_serie_2","VECM_serie_1","VECM_serie_2"
422,2025-11-19,"Hombre","18-22","Medio","SI","Medio",7,7,9,12.6,70,82.8,38.4,50,12.9,23.3,19.1,58.7,79.5916620081807,140.895601480524,68.4716749207736,-2.77742974180712,50.9385052382938,41.0052090303445,31.9754070771162,7.88883827881807
423,2025-11-21,"Hombre","33-37","Bajo","No","Bajo",9,9,10,27.5,70,70,25,50,10,19.9,24.5,45.5,79.8229120351279,141.490221143487,67.6633055471714,-0.82919672286582,50.2641789182077,39.0824125643177,34.3225196251742,9.05077151250383
424,2025-11-22,"Mujer","28-32","Alto","No","Alto",8,9,10,26.9,70,66.7,52.5,50,25.4,19,26.9,55.8,79.5480085180588,141.787723712778,66.0661984288673,0.457240603151272,49.6389139091127,40.0176653161309,34.2960525308953,9.38829548936063
425,2025-11-22,"Mujer","28-32","Bajo","No","Medio",7,9,10,32.7,70,66.8,35.4,50,18.8,25.3,29.1,55.7,79.9021050709114,141.385331626068,63.1766784414371,3.14961732541781,50.9284329282705,39.2499295058513,35.4528232600009,10.2243851125639
426,2025-11-22,"Mujer","18-22","Medio","No","Alto",8,9,9,26.8,70,67.1,45.7,50,20.8,22.5,31.9,60.3,79.9719721131645,141.491188295838,65.807369898492,-1.84961574076054,50.5768546126784,41.4826842051603,34.7055330216174,8.99725010016425
427,2025-11-24,"Hombre","38-42","Medio","No","Bajo",7,7,9,19.2,70,51.1,39.8,50,16.3,30.1,23.9,57.4,80.107431851819,142.370865559994,61.7722091138438,3.20214990713205,52.447550931786,40.8155175406523,35.6467340697233,11.3752349520636
428,2025-11-24,"Mujer","33-37","Alto","SI","Alto",7,10,11,28.6,70,62,54.3,50,19.6,18.8,18,48.9,79.1707733939629,142.946040726722,63.3333939942294,4.49204027641287,51.323408123263,40.7165044880093,35.1551844947894,10.2516138140513
429,2025-11-25,"Mujer","23-27","Medio","No","Medio",7,9,11,27,70,65.6,39.7,50,13.4,18.3,34.6,54.8,80.7812954333638,144.375509504642,55.5603900218575,2.4424938593791,51.0002063545531,39.4319793508518,33.2723538918613,9.20601365691197
430,2025-11-29,"Mujer","23-27","Bajo","No","Bajo",6,7,7,31.4,70,66.8,25,45,14.3,26,37.4,60.8,80.2634615140306,144.894853298536,54.8287619679341,1.81541242024981,51.8036800348669,40.6508612736161,32.575070472098,7.20127696052759
431,2025-11-29,"Mujer","23-27","Bajo","No","Medio",9,9,10,19.1,70,66.1,35.9,50,17.3,21.5,28.3,58.7,78.1013206517444,143.034170891246,60.6859494878806,-1.27974935898094,50.8552663080815,38.9570823831501,34.4024112120912,8.68610105614171
432,2025-11-30,"Hombre","23-27","Bajo","No","Bajo",8,10,11,15.1,70,65.5,33.9,50,16,20.2,32.9,62.5,79.5476686822566,143.700936060354,63.8644310062813,-2.50238182092223,50.4058274998955,39.5089236168077,34.1015054303706,8.85564672838434
433,2025-12-05,"Hombre","23-27","Bajo","SI","Medio",8,10,10,25.7,70,70.9,36.7,50,19.7,16.8,40.1,64.8,79.1042297036242,144.547920020133,68.2255509415322,-1.35010745616477,50.0084253044447,40.9456863598115,34.9067465651421,8.83924626262926
434,2025-12-06,"Hombre","23-27","Bajo","No","Bajo",6,8,9,26.5,70,60.9,30.2,50,13.2,23.3,25.8,62.6,76.6440488481869,146.013894300213,68.9119014908706,-1.89890828167038,51.0562711078528,40.7460897621826,32.0727063585163,7.622017963324
435,2025-12-07,"Hombre","28-32","Medio","No","Medio",7,7,9,28.5,70,62.5,47.1,50,16.4,22.7,31,61.4,75.939439172535,145.780190880306,69.1029694420036,0.111409437622113,51.7522384235178,41.4555414840283,31.7796563469801,7.43408585332819
436,2025-12-08,"Hombre","38-42","Alto","No","Medio",7,8,10,14.5,70,61.7,48.7,50,17.9,14.7,25.5,57.3,74.9810236833536,142.694236445318,71.7839107671827,-1.92055339084996,51.6486223178133,40.8665311979776,31.3052133867676,7.25772682729207
437,2025-12-09,"Hombre","23-27","Medio","No","Bajo",8,10,10,29.5,70,70.7,44.8,50,16.6,24.3,21.6,65.4,72.9967816751337,140.661610293849,69.5254538774082,1.42540169524369,50.6109587968559,39.8029046534061,32.5058561895818,7.05181059661101
438,2025-12-10,"Mujer","18-22","Bajo","No","Bajo",7,10,10,33.4,70,82.2,42.7,50,17.4,19.5,38.8,63.3,73.6858011302062,141.799818757013,63.4842307517889,0.124778535116436,49.9603218372379,39.9882745651868,30.977822632098,5.78264243700799
439,2025-12-13,"Mujer","28-32","Bajo","SI","Bajo",9,9,11,27.8,70,71.5,33.2,47.6,13.7,18.8,33.3,64.8,71.1846317099416,143.342332028583,61.2434630543445,3.43375676707913,49.6855555983585,42.9280983322556,31.9118961385709,7.22622485400224
440,2025-12-13,"Hombre","18-22","Medio","No","Bajo",9,8,11,25.1,70,63.6,53.4,49.9,19.1,24.4,38.7,60.1,69.7271602455019,143.547851415742,58.5846929675611,-2.56683601514679,49.784039007651,40.4778071373756,32.2059997812178,8.05658915737737
441,2025-12-14,"Mujer","23-27","Medio","SI","Medio",8,9,10,29,70,72.3,39.2,50,16.9,16.6,33.3,64.2,69.2046902691984,142.471055995336,61.7802421094947,-2.78758574657694,50.6693730259832,40.7634119305158,35.3285176776019,9.55736733479965
442,2025-12-15,"Mujer","33-37","Bajo","SI","Bajo",8,8,10,33.3,70,69.5,41.1,50,17,33.4,33,57.7,68.7294927314367,144.63401127773,60.5080882076472,-3.33427415709311,50.5598201023997,41.4984202102718,33.9125735668308,9.18744878089586
443,2025-12-17,"Mujer","23-27","Bajo","SI","Bajo",6,8,9,45,69.8,81.1,32.6,49.6,12.1,31.2,33.7,52.7,66.931693620384,145.127935760781,61.0574563277713,0.122303700947315,52.0156879947134,40.9896564027514,34.4704118976781,9.04749449116091
444,2025-12-19,"Mujer","18-22","Bajo","SI","Bajo",7,9,9,23.6,70,73.3,35.8,50,14.8,26.8,25.6,70,66.2015534834097,144.340145505789,66.0441613105545,-5.29960400819891,52.0808259420928,41.0934100508982,35.7001047613075,9.32726650506553
445,2025-12-20,"Hombre","28-32","Bajo","SI","Bajo",7,9,10,12.4,70,62.5,35,50,14.6,24.4,26.4,54.8,68.1673152706325,143.275789630842,67.6386836468774,-1.28593918575872,51.2336813590497,41.5575917483456,34.0626644779682,8.33869088649973
446,2025-12-22,"Hombre","23-27","Medio","No","Bajo",7,8,10,15.3,70,57.4,32.3,50,10,18,24.6,69,65.7901431383942,143.874547738516,68.9941438704596,-2.0324358095286,51.6687678279509,41.7171326365764,33.2341807946647,8.65295178845725
447,2025-12-23,"Mujer","23-27","Alto","No","Medio",8,9,11,21.3,70,67.6,41.9,50,14.2,18.9,28.8,57.1,67.4564902690353,145.62462435714,72.5154346213406,-3.73884473855521,51.0517135530808,42.2225398670655,33.7840004940415,8.90672592095453
448,2025-12-26,"Mujer","18-22","Alto","No","Alto",6,10,9,10,70,72.7,45.6,50,18.6,17.6,22.2,64.9,66.3802386425201,144.968814946107,70.4134549282083,-1.23178781140587,51.7754055620356,43.2211513425091,34.1692290403261,7.60070734349416
449,2025-12-28,"Hombre","38-42","Bajo","No","Medio",7,8,10,37.6,70,59.5,36.3,46.6,22.8,19.9,32.6,53.4,65.9632201580079,145.040313188059,69.6267974184039,-1.33150585079463,51.7952719494469,41.4297601605675,32.6697703887282,8.29991943082648
450,2025-12-30,"Hombre","28-32","Medio","No","Medio",7,9,11,42.6,67.4,66.6,38.5,38.7,14.7,35.6,38.1,61.7,64.2695019174724,145.874858865859,66.8243556261505,4.68987443740209,50.8687244934047,41.1794211635446,29.6634341814028,5.8079373954534
